session_t,hand,wrist_x,wrist_y,hand_scale,speed,seg_state,seg_buffered,curls,pose_best,pose_distance,pose_stable
69.846,1,0.07154,0.72346,0.28074,0.02336,IN_MOTION,17,0.265|0.187|0.078|0.022,,inf,
69.917,1,0.07046,0.72626,0.28338,0.01058,IN_MOTION,18,0.253|0.184|0.079|0.026,,inf,
70.003,1,0.07023,0.72959,0.28787,0.01161,WAITING,0,0.302|0.230|0.122|0.020,,inf,
70.283,1,0.07211,0.73256,0.28298,0.01240,WAITING,0,0.272|0.194|0.089|0.037,,inf,
70.376,1,0.07555,0.73497,0.28137,0.01495,WAITING,0,0.279|0.201|0.093|0.029,,inf,
70.421,1,0.08232,0.73187,0.27822,0.02680,WAITING,0,0.295|0.203|0.109|0.025,,inf,
70.457,1,0.08730,0.73080,0.28005,0.01817,WAITING,0,0.270|0.188|0.093|0.025,,inf,
70.534,1,0.08922,0.73039,0.28037,0.00701,WAITING,0,0.295|0.200|0.109|0.032,,inf,
70.591,1,0.09126,0.73172,0.28107,0.00868,WAITING,0,0.268|0.182|0.087|0.025,,inf,
70.670,1,0.09138,0.73152,0.27926,0.00083,WAITING,0,0.277|0.184|0.087|0.032,,inf,
70.741,1,0.09048,0.73302,0.28104,0.00621,WAITING,0,0.265|0.183|0.091|0.038,,inf,
70.826,1,0.09018,0.73316,0.28046,0.00121,WAITING,0,0.261|0.186|0.095|0.036,,inf,
70.977,1,0.08918,0.73434,0.28699,0.00540,WAITING,0,0.269|0.189|0.096|0.013,,inf,
71.083,1,0.08994,0.73515,0.28363,0.00391,WAITING,0,0.286|0.197|0.099|0.020,,inf,
71.187,1,0.08719,0.73681,0.28806,0.01116,WAITING,0,0.259|0.180|0.090|0.023,,inf,
71.253,1,0.08687,0.73908,0.28771,0.00799,WAITING,0,0.267|0.185|0.096|0.020,,inf,
71.361,1,0.08564,0.73921,0.28735,0.00433,WAITING,0,0.282|0.190|0.089|0.018,,inf,
71.460,1,0.08473,0.73630,0.28206,0.01080,WAITING,0,0.270|0.205|0.111|0.030,,inf,
71.534,1,0.08490,0.73698,0.28760,0.00244,WAITING,0,0.282|0.185|0.085|0.023,,inf,
71.638,1,0.08451,0.73720,0.28510,0.00160,WAITING,0,0.278|0.198|0.101|0.012,,inf,
71.796,1,0.08587,0.73818,0.28529,0.00590,WAITING,0,0.297|0.206|0.103|0.009,,inf,
71.882,1,0.08556,0.73844,0.28720,0.00140,WAITING,0,0.273|0.192|0.092|0.013,,inf,
71.951,1,0.08496,0.73942,0.28892,0.00396,WAITING,0,0.272|0.190|0.091|0.017,,inf,
72.033,1,0.08510,0.73921,0.28703,0.00087,WAITING,0,0.280|0.197|0.102|0.011,,inf,
72.321,1,0.08481,0.73922,0.28880,0.00101,WAITING,0,0.270|0.193|0.089|0.020,,inf,
72.499,1,0.08465,0.74056,0.28870,0.00466,WAITING,0,0.285|0.196|0.094|0.008,,inf,
72.623,1,0.08511,0.74181,0.29170,0.00458,WAITING,0,0.277|0.191|0.089|0.020,,inf,
72.727,1,0.08514,0.74256,0.28994,0.00259,WAITING,0,0.271|0.197|0.100|0.005,,inf,
72.823,1,0.08563,0.74158,0.28835,0.00379,WAITING,0,0.290|0.208|0.101|0.011,,inf,
72.969,1,0.08530,0.74289,0.29247,0.00459,WAITING,0,0.279|0.191|0.090|0.021,,inf,
73.090,1,0.08489,0.74276,0.29053,0.00150,WAITING,0,0.268|0.189|0.092|0.020,,inf,
73.155,1,0.08551,0.74394,0.29049,0.00460,WAITING,0,0.278|0.194|0.093|0.018,,inf,
73.216,1,0.08582,0.74442,0.28873,0.00197,WAITING,0,0.278|0.198|0.100|0.010,,inf,
73.277,1,0.08539,0.74674,0.29424,0.00802,WAITING,0,0.304|0.232|0.147|0.041,,inf,
73.351,1,0.08653,0.76048,0.28555,0.04831,WAITING,0,0.423|0.381|0.306|0.188,,inf,
73.420,1,0.08582,0.79462,0.29129,0.11722,WAITING,0,0.836|0.773|0.442|0.283,,inf,
73.474,0,,,,0.00000,WAITING,0,,,,
73.524,0,,,,0.00000,WAITING,0,,,,
73.583,0,,,,0.00000,WAITING,0,,,,
73.631,0,,,,0.00000,WAITING,0,,,,
73.682,0,,,,0.00000,WAITING,0,,,,
73.735,0,,,,0.00000,WAITING,0,,,,
73.769,0,,,,0.00000,WAITING,0,,,,
73.824,0,,,,0.00000,WAITING,0,,,,
73.866,0,,,,0.00000,WAITING,0,,,,
73.914,0,,,,0.00000,WAITING,0,,,,
73.964,0,,,,0.00000,WAITING,0,,,,
74.004,0,,,,0.00000,WAITING,0,,,,
74.041,0,,,,0.00000,WAITING,0,,,,
74.083,0,,,,0.00000,WAITING,0,,,,
74.123,0,,,,0.00000,WAITING,0,,,,
74.194,0,,,,0.00000,WAITING,0,,,,
74.259,1,0.11682,0.81964,0.28955,0.00000,WAITING,0,0.142|0.104|0.077|0.072,,inf,
74.302,1,0.13643,0.79896,0.28983,0.09833,WAITING,0,0.227|0.156|0.089|0.025,,inf,
74.404,1,0.14777,0.76348,0.28689,0.12985,IN_MOTION,3,0.205|0.171|0.091|0.007,,inf,
74.449,1,0.15608,0.73346,0.28217,0.11039,IN_MOTION,4,0.233|0.191|0.117|0.009,,inf,
74.494,1,0.15482,0.70808,0.28813,0.08819,IN_MOTION,5,0.249|0.206|0.128|0.015,,inf,
74.535,1,0.14994,0.69304,0.28955,0.05461,IN_MOTION,6,0.282|0.222|0.138|0.024,,inf,
74.572,1,0.14633,0.68395,0.28835,0.03393,IN_MOTION,7,0.274|0.202|0.129|0.014,,inf,
74.644,1,0.14155,0.68022,0.28704,0.02113,IN_MOTION,8,0.297|0.227|0.145|0.029,,inf,
74.699,1,0.14110,0.67946,0.28622,0.00307,IN_MOTION,9,0.306|0.231|0.144|0.030,,inf,
74.782,1,0.14109,0.67943,0.28903,0.00009,IN_MOTION,10,0.280|0.206|0.110|0.003,,inf,
74.875,1,0.13968,0.68114,0.28699,0.00769,WAITING,0,0.261|0.204|0.112|0.024,,inf,
75.222,1,0.13575,0.68304,0.28759,0.01518,WAITING,0,0.274|0.206|0.121|0.004,,inf,
75.385,1,0.13128,0.68591,0.28809,0.01846,WAITING,0,0.277|0.206|0.118|0.008,,inf,
75.476,1,0.12884,0.69182,0.29000,0.02205,WAITING,0,0.275|0.202|0.119|0.020,,inf,
75.561,1,0.12788,0.69447,0.28883,0.00979,WAITING,0,0.260|0.193|0.112|0.006,,inf,
75.646,1,0.12767,0.69787,0.29014,0.01174,WAITING,0,0.259|0.188|0.109|0.007,,inf,
75.808,1,0.12864,0.69845,0.28728,0.00395,WAITING,0,0.258|0.187|0.110|0.024,,inf,
75.904,1,0.12700,0.69924,0.28972,0.00630,WAITING,0,0.258|0.192|0.109|0.008,,inf,
75.952,1,0.12769,0.70104,0.28629,0.00672,WAITING,0,0.286|0.217|0.127|0.017,,inf,
76.058,1,0.12800,0.70231,0.28617,0.00458,WAITING,0,0.280|0.211|0.129|0.026,,inf,
76.249,1,0.12675,0.70456,0.29356,0.00876,WAITING,0,0.251|0.185|0.105|0.025,,inf,
76.346,1,0.12772,0.70400,0.29115,0.00382,WAITING,0,0.275|0.213|0.126|0.021,,inf,
76.450,1,0.13088,0.70414,0.28345,0.01116,WAITING,0,0.247|0.183|0.105|0.013,,inf,
76.627,1,0.13465,0.70391,0.27753,0.01361,WAITING,0,0.212|0.161|0.083|0.015,,inf,
76.696,1,0.13237,0.70774,0.28860,0.01545,WAITING,0,0.240|0.189|0.116|0.010,,inf,
76.786,1,0.13237,0.70771,0.28127,0.00011,WAITING,0,0.251|0.184|0.110|0.024,,inf,
76.902,1,0.12888,0.70821,0.29130,0.01209,WAITING,0,0.254|0.198|0.118|0.006,,inf,
77.067,1,0.12626,0.70806,0.28810,0.00913,WAITING,0,0.263|0.204|0.119|0.020,,inf,
77.154,1,0.12533,0.70911,0.28843,0.00485,WAITING,0,0.263|0.198|0.115|0.024,,inf,
77.235,1,0.12442,0.71038,0.28971,0.00541,WAITING,0,0.252|0.178|0.101|0.018,,inf,
77.378,1,0.12574,0.71144,0.28604,0.00591,WAITING,0,0.264|0.200|0.119|0.040,,inf,
77.497,1,0.12769,0.71113,0.28438,0.00692,WAITING,0,0.239|0.180|0.103|0.015,,inf,
77.587,1,0.12794,0.71036,0.28884,0.00281,WAITING,0,0.250|0.200|0.120|0.016,,inf,
77.687,1,0.12706,0.71081,0.28430,0.00346,WAITING,0,0.245|0.175|0.100|0.042,,inf,
77.847,1,0.12406,0.71400,0.29344,0.01492,WAITING,0,0.268|0.209|0.124|0.018,,inf,
77.940,1,0.12629,0.71328,0.28529,0.00818,WAITING,0,0.266|0.201|0.118|0.023,,inf,
78.009,1,0.13179,0.70771,0.27436,0.02857,WAITING,0,0.271|0.190|0.113|0.026,,inf,
78.107,1,0.13163,0.70522,0.28064,0.00889,WAITING,0,0.268|0.194|0.109|0.012,,inf,
78.259,1,0.13142,0.70592,0.28432,0.00258,WAITING,0,0.267|0.196|0.114|0.007,,inf,
78.348,1,0.12934,0.70758,0.28275,0.00942,WAITING,0,0.266|0.208|0.119|0.011,,inf,
78.464,1,0.12797,0.70919,0.28420,0.00745,WAITING,0,0.269|0.200|0.113|0.007,,inf,
78.660,1,0.12660,0.70980,0.28505,0.00524,WAITING,0,0.244|0.185|0.106|0.014,,inf,
78.749,1,0.12841,0.71032,0.28141,0.00670,WAITING,0,0.285|0.198|0.113|0.008,,inf,
78.830,1,0.12806,0.74980,0.31516,0.12526,WAITING,0,0.565|0.464|0.315|0.169,,inf,
78.990,1,0.11362,0.80234,0.31811,0.17132,IN_MOTION,4,0.449|0.397|0.290|0.193,,inf,
79.062,0,,,,0.00000,IN_MOTION,4,,,,
79.223,0,,,,0.00000,IN_MOTION,4,,,,
79.353,0,,,,0.00000,IN_MOTION,4,,,,
79.539,0,,,,0.00000,IN_MOTION,4,,,,
79.635,0,,,,0.00000,IN_MOTION,4,,,,
79.842,1,0.50121,0.70827,0.31635,1.26075,IN_MOTION,5,0.422|0.350|0.244|0.145,,inf,
79.943,1,0.69895,0.65117,0.30637,0.67181,IN_MOTION,6,0.382|0.337|0.251|0.147,,inf,
80.026,1,0.80683,0.61969,0.30224,0.37182,IN_MOTION,7,0.389|0.346|0.257|0.155,,inf,
80.185,1,0.86491,0.60449,0.29920,0.20063,IN_MOTION,8,0.343|0.310|0.235|0.151,,inf,
80.278,1,0.89542,0.59587,0.29559,0.10729,IN_MOTION,9,0.381|0.340|0.249|0.145,,inf,
80.367,1,0.91560,0.59587,0.29000,0.06958,IN_MOTION,10,0.328|0.295|0.216|0.115,,inf,
80.480,1,0.92757,0.59935,0.28966,0.04304,IN_MOTION,11,0.394|0.353|0.256|0.149,,inf,
81.919,1,0.93346,0.59942,0.28798,0.02045,IN_MOTION,12,0.372|0.325|0.228|0.126,,inf,
82.367,1,0.93643,0.59963,0.28813,0.01033,IN_MOTION,13,0.380|0.324|0.227|0.133,,inf,
82.553,1,0.94820,0.66446,0.27899,0.23617,IN_MOTION,14,0.267|0.243|0.141|0.042,,inf,
82.669,1,0.95887,0.70144,0.28376,0.13566,IN_MOTION,15,0.282|0.237|0.143|0.036,,inf,
82.764,1,0.97157,0.73035,0.29473,0.10714,IN_MOTION,16,0.258|0.222|0.127|0.045,,inf,
82.859,1,0.97812,0.74825,0.29502,0.06460,IN_MOTION,17,0.246|0.211|0.119|0.039,,inf,
83.033,1,0.98190,0.75935,0.29338,0.03997,IN_MOTION,18,0.266|0.221|0.132|0.041,,inf,
83.128,1,0.98592,0.76860,0.29309,0.03441,IN_MOTION,19,0.286|0.232|0.135|0.064,,inf,
83.266,1,0.98907,0.77308,0.29411,0.01861,IN_MOTION,20,0.259|0.197|0.103|0.056,,inf,
83.429,1,0.99178,0.77533,0.29628,0.01189,IN_MOTION,21,0.263|0.204|0.117|0.056,,inf,
83.517,1,0.99235,0.77461,0.29262,0.00312,IN_MOTION,22,0.256|0.193|0.101|0.046,,inf,
83.635,1,0.99340,0.77784,0.29276,0.01161,WAITING,0,0.275|0.212|0.114|0.049,,inf,
83.853,1,0.99128,0.77821,0.29094,0.00738,WAITING,0,0.278|0.214|0.119|0.046,,inf,
83.951,1,0.99177,0.78105,0.29424,0.00979,WAITING,0,0.261|0.201|0.106|0.061,,inf,
84.028,1,0.99434,0.78435,0.30094,0.01391,WAITING,0,0.272|0.206|0.112|0.029,,inf,
84.191,1,0.99607,0.78492,0.29508,0.00617,WAITING,0,0.250|0.201|0.108|0.052,,inf,
84.284,1,0.99741,0.78969,0.29700,0.01668,WAITING,0,0.267|0.213|0.118|0.050,,inf,
84.375,1,1.00201,0.79377,0.29863,0.02059,WAITING,0,0.272|0.221|0.128|0.043,,inf,
84.473,1,1.00256,0.79124,0.29883,0.00868,WAITING,0,0.247|0.195|0.105|0.041,,inf,
84.646,1,0.99981,0.78889,0.29004,0.01247,WAITING,0,0.255|0.194|0.104|0.067,,inf,
84.728,1,1.00039,0.79105,0.29676,0.00754,WAITING,0,0.272|0.221|0.125|0.045,,inf,
84.827,1,1.00203,0.79144,0.29786,0.00566,WAITING,0,0.256|0.206|0.116|0.051,,inf,
84.956,1,1.00253,0.79014,0.29811,0.00466,WAITING,0,0.246|0.203|0.110|0.052,,inf,
85.059,1,1.00006,0.78961,0.29349,0.00863,WAITING,0,0.256|0.204|0.108|0.035,,inf,
85.142,1,0.99993,0.78927,0.29676,0.00120,WAITING,0,0.280|0.213|0.119|0.032,,inf,
85.230,1,1.00077,0.79020,0.29732,0.00420,WAITING,0,0.261|0.211|0.118|0.036,,inf,
85.388,1,1.00278,0.78891,0.30039,0.00796,WAITING,0,0.262|0.214|0.120|0.046,,inf,
85.499,1,1.00320,0.79002,0.29807,0.00397,WAITING,0,0.264|0.214|0.120|0.042,,inf,
85.602,1,1.00390,0.78863,0.30029,0.00518,WAITING,0,0.249|0.194|0.108|0.036,,inf,
85.701,1,1.00452,0.78734,0.30031,0.00477,WAITING,0,0.264|0.214|0.119|0.044,,inf,
85.849,1,1.00450,0.78533,0.29701,0.00678,WAITING,0,0.239|0.193|0.107|0.050,,inf,
85.947,1,1.00316,0.78529,0.29604,0.00455,WAITING,0,0.253|0.205|0.112|0.040,,inf,
86.043,1,1.00300,0.78498,0.29501,0.00120,WAITING,0,0.266|0.220|0.129|0.047,,inf,
86.232,1,1.00323,0.78340,0.29592,0.00537,WAITING,0,0.270|0.215|0.128|0.052,,inf,
86.336,1,1.00388,0.78375,0.29684,0.00247,WAITING,0,0.253|0.212|0.123|0.054,,inf,
86.404,1,1.00482,0.78458,0.29997,0.00417,WAITING,0,0.266|0.217|0.129|0.045,,inf,
86.491,1,1.00585,0.78706,0.30003,0.00897,WAITING,0,0.262|0.215|0.124|0.051,,inf,
86.716,1,1.00378,0.78747,0.29246,0.00721,WAITING,0,0.260|0.209|0.119|0.041,,inf,
86.817,1,1.00527,0.78823,0.30097,0.00555,WAITING,0,0.250|0.208|0.119|0.039,,inf,
86.976,1,1.00605,0.79159,0.29854,0.01155,WAITING,0,0.281|0.227|0.133|0.053,,inf,
87.069,1,1.00716,0.79293,0.29718,0.00586,WAITING,0,0.252|0.191|0.100|0.035,,inf,
87.129,1,1.00804,0.79411,0.29759,0.00494,WAITING,0,0.260|0.203|0.110|0.049,,inf,
87.246,1,1.00893,0.79279,0.29888,0.00534,WAITING,0,0.264|0.215|0.124|0.038,,inf,
87.415,1,1.01059,0.79623,0.30382,0.01256,WAITING,0,0.258|0.208|0.121|0.044,,inf,
87.507,1,1.00138,0.82385,0.28662,0.10158,WAITING,0,0.439|0.398|0.299|0.169,,inf,
87.619,1,1.01274,0.86534,0.33990,0.12658,IN_MOTION,4,0.698|0.734|0.661|0.479,,inf,
87.770,0,,,,0.00000,IN_MOTION,4,,,,
87.888,0,,,,0.00000,IN_MOTION,4,,,,
88.000,0,,,,0.00000,IN_MOTION,4,,,,
88.161,0,,,,0.00000,IN_MOTION,4,,,,
88.294,0,,,,0.00000,IN_MOTION,4,,,,
88.366,0,,,,0.00000,IN_MOTION,4,,,,
88.433,0,,,,0.00000,WAITING,0,,,,
88.664,0,,,,0.00000,WAITING,0,,,,
88.759,0,,,,0.00000,WAITING,0,,,,
88.816,0,,,,0.00000,WAITING,0,,,,
88.960,0,,,,0.00000,WAITING,0,,,,
89.059,0,,,,0.00000,WAITING,0,,,,
89.147,0,,,,0.00000,WAITING,0,,,,
89.230,0,,,,0.00000,WAITING,0,,,,
89.385,0,,,,0.00000,WAITING,0,,,,
89.486,0,,,,0.00000,WAITING,0,,,,
89.619,0,,,,0.00000,WAITING,0,,,,
89.754,0,,,,0.00000,WAITING,0,,,,
89.930,1,1.06853,0.86290,0.25730,0.00000,WAITING,0,0.406|0.321|0.196|0.109,,inf,
90.021,1,1.10251,0.83878,0.25377,0.16420,WAITING,0,0.356|0.305|0.208|0.148,,inf,
90.172,1,1.11687,0.81482,0.25178,0.11091,IN_MOTION,3,0.338|0.271|0.209|0.190,,inf,
90.272,1,1.12614,0.80687,0.26189,0.04665,IN_MOTION,4,0.348|0.293|0.198|0.145,,inf,
90.354,1,1.13142,0.80482,0.26426,0.02142,IN_MOTION,5,0.334|0.274|0.178|0.109,,inf,
90.441,1,1.13669,0.80396,0.26280,0.02034,IN_MOTION,6,0.343|0.295|0.197|0.117,,inf,
90.670,1,1.13942,0.80086,0.25976,0.01591,IN_MOTION,7,0.347|0.299|0.199|0.107,,inf,
90.757,1,1.14088,0.80298,0.26210,0.00984,IN_MOTION,8,0.320|0.275|0.179|0.120,,inf,
90.835,1,1.14267,0.80620,0.26453,0.01392,WAITING,0,0.325|0.282|0.182|0.105,,inf,
91.097,1,1.14253,0.80434,0.26423,0.00708,WAITING,0,0.325|0.276|0.177|0.099,,inf,
91.196,1,1.14343,0.80615,0.26490,0.00764,WAITING,0,0.335|0.297|0.197|0.110,,inf,
91.302,1,1.14467,0.80788,0.26599,0.00800,WAITING,0,0.334|0.294|0.195|0.130,,inf,
91.452,1,1.14552,0.80763,0.26282,0.00337,WAITING,0,0.332|0.287|0.185|0.105,,inf,
91.544,1,1.14658,0.80591,0.26192,0.00772,WAITING,0,0.320|0.278|0.178|0.101,,inf,
91.731,1,1.14859,0.80742,0.26530,0.00944,WAITING,0,0.335|0.289|0.188|0.125,,inf,
91.910,1,1.14956,0.80752,0.26547,0.00367,WAITING,0,0.343|0.288|0.192|0.115,,inf,
92.030,1,1.14456,0.81056,0.25184,0.02321,WAITING,0,0.383|0.342|0.239|0.139,,inf,
92.190,1,1.12719,0.83522,0.29981,0.10063,WAITING,0,0.470|0.469|0.404|0.284,,inf,
92.317,1,1.08387,0.85024,0.31260,0.14667,IN_MOTION,4,0.392|0.462|0.437|0.365,,inf,
92.386,1,1.07507,0.86353,0.28435,0.05605,IN_MOTION,5,0.151|0.176|0.195|0.267,,inf,
92.464,1,1.08283,0.87597,0.28811,0.05089,IN_MOTION,6,0.027|0.070|0.126|0.192,,inf,
92.629,1,1.09245,0.88516,0.29288,0.04543,IN_MOTION,7,0.077|0.053|0.217|0.208,,inf,
92.724,1,1.10301,0.88748,0.29159,0.03705,IN_MOTION,8,0.091|0.114|0.228|0.198,,inf,
92.808,1,1.12518,0.87937,0.29028,0.08133,IN_MOTION,9,0.130|0.157|0.243|0.172,,inf,
92.953,1,1.13998,0.87124,0.28482,0.05929,IN_MOTION,10,0.093|0.166|0.231|0.177,,inf,
93.063,1,1.14728,0.86438,0.28419,0.03526,IN_MOTION,11,0.138|0.191|0.239|0.187,,inf,
93.158,1,1.15032,0.86378,0.28583,0.01085,IN_MOTION,12,0.118|0.168|0.242|0.184,,inf,
93.244,1,1.15190,0.86148,0.28452,0.00981,IN_MOTION,13,0.151|0.191|0.257|0.195,,inf,
93.418,1,1.15261,0.86178,0.28690,0.00268,IN_MOTION,14,0.133|0.185|0.258|0.194,,inf,
93.508,1,1.15367,0.86206,0.28757,0.00380,IN_MOTION,15,0.124|0.181|0.251|0.195,,inf,
93.586,1,1.15374,0.86396,0.28847,0.00659,WAITING,0,0.157|0.204|0.248|0.174,,inf,
93.790,1,1.15411,0.86490,0.28903,0.00350,WAITING,0,0.141|0.201|0.272|0.203,,inf,
93.884,1,1.15369,0.86635,0.28807,0.00523,WAITING,0,0.138|0.195|0.262|0.194,,inf,
93.950,1,1.15336,0.87033,0.29276,0.01366,WAITING,0,0.144|0.200|0.257|0.186,,inf,
94.036,1,1.15295,0.87229,0.29171,0.00685,WAITING,0,0.165|0.208|0.265|0.186,,inf,
94.189,1,1.15263,0.87483,0.29184,0.00879,WAITING,0,0.152|0.206|0.263|0.197,,inf,
94.280,1,1.15351,0.87575,0.29280,0.00435,WAITING,0,0.144|0.209|0.277|0.203,,inf,
94.369,1,1.15276,0.87620,0.29045,0.00301,WAITING,0,0.139|0.200|0.265|0.192,,inf,
94.467,1,1.15330,0.87834,0.29411,0.00751,WAITING,0,0.147|0.196|0.263|0.200,,inf,
94.649,1,1.15395,0.87707,0.28958,0.00494,WAITING,0,0.155|0.204|0.278|0.201,,inf,
94.727,1,1.15575,0.87608,0.28680,0.00718,WAITING,0,0.144|0.186|0.254|0.178,,inf,
94.813,1,1.15676,0.87086,0.29142,0.01824,WAITING,0,0.078|0.059|0.143|0.153,,inf,
94.976,1,1.15468,0.86988,0.31857,0.00723,WAITING,0,0.486|0.484|0.395|0.385,,inf,
95.100,1,1.15391,0.85530,0.31551,0.04627,WAITING,0,0.809|0.858|0.780|0.634,,inf,
95.208,1,1.15953,0.85621,0.32847,0.01733,WAITING,0,0.737|0.735|0.657|0.485,,inf,
95.363,1,1.16117,0.86328,0.33154,0.02190,WAITING,0,0.753|0.744|0.671|0.484,,inf,
95.491,1,1.16005,0.86596,0.33190,0.00875,WAITING,0,0.750|0.738|0.656|0.476,,inf,
95.557,1,1.15710,0.87006,0.33382,0.01512,WAITING,0,0.757|0.747|0.659|0.469,,inf,
95.644,1,1.15776,0.87324,0.33476,0.00970,WAITING,0,0.761|0.752|0.653|0.464,,inf,
95.821,1,1.15787,0.87852,0.33878,0.01558,WAITING,0,0.760|0.751|0.660|0.470,,inf,
95.918,1,1.15883,0.88317,0.34123,0.01391,WAITING,0,0.763|0.755|0.668|0.473,,inf,
96.009,1,1.15838,0.88736,0.34092,0.01237,WAITING,0,0.770|0.772|0.685|0.490,,inf,
96.183,1,1.15745,0.88852,0.33713,0.00441,WAITING,0,0.782|0.783|0.706|0.495,,inf,
96.288,1,1.15785,0.89280,0.34039,0.01264,WAITING,0,0.789|0.783|0.687|0.491,,inf,
96.388,1,1.15493,0.89647,0.33760,0.01390,WAITING,0,0.783|0.814|0.726|0.539,,inf,
96.485,1,1.15270,0.89857,0.33697,0.00908,WAITING,0,0.787|0.817|0.721|0.549,,inf,
96.700,1,1.15369,0.90032,0.33646,0.00598,WAITING,0,0.805|0.830|0.742|0.542,,inf,
96.810,1,1.15051,0.90312,0.33888,0.01253,WAITING,0,0.796|0.828|0.751|0.544,,inf,
96.898,1,1.14699,0.91051,0.33966,0.02409,WAITING,0,0.802|0.844|0.751|0.552,,inf,
97.043,1,1.13968,0.91396,0.33595,0.02406,WAITING,0,0.809|0.853|0.780|0.576,,inf,
97.127,1,1.13175,0.91742,0.33498,0.02583,WAITING,0,0.809|0.857|0.794|0.590,,inf,
97.221,1,1.11851,0.92384,0.33225,0.04429,WAITING,0,0.804|0.875|0.799|0.606,,inf,
97.370,1,1.10924,0.93058,0.33292,0.03441,WAITING,0,0.814|0.876|0.793|0.610,,inf,
97.502,1,1.10237,0.93674,0.33642,0.02742,WAITING,0,0.799|0.863|0.794|0.608,,inf,
97.594,1,1.09807,0.93759,0.32977,0.01329,WAITING,0,0.823|0.881|0.807|0.617,,inf,
97.698,1,1.09835,0.93747,0.33092,0.00092,WAITING,0,0.812|0.873|0.793|0.609,,inf,
97.866,1,1.09680,0.93842,0.33230,0.00547,WAITING,0,0.813|0.881|0.803|0.604,,inf,
97.960,1,1.09509,0.94034,0.33383,0.00771,WAITING,0,0.807|0.878|0.814|0.616,,inf,
98.043,1,1.10050,0.94328,0.33762,0.01821,WAITING,0,0.806|0.871|0.798|0.596,,inf,
98.192,1,1.10377,0.94267,0.33020,0.01006,WAITING,0,0.832|0.904|0.824|0.621,,inf,
98.269,1,1.10662,0.94343,0.33508,0.00881,WAITING,0,0.811|0.877|0.808|0.603,,inf,
98.352,1,1.10639,0.94265,0.33137,0.00248,WAITING,0,0.826|0.899|0.820|0.623,,inf,
98.433,1,1.10671,0.94263,0.33411,0.00097,WAITING,0,0.813|0.884|0.813|0.610,,inf,
98.569,1,1.10693,0.94039,0.33021,0.00681,WAITING,0,0.824|0.897|0.817|0.617,,inf,
98.668,1,1.10644,0.94023,0.33417,0.00155,WAITING,0,0.808|0.882|0.806|0.597,,inf,
98.773,1,1.10613,0.94110,0.33478,0.00275,WAITING,0,0.813|0.882|0.817|0.613,,inf,
98.846,1,1.10591,0.93929,0.33190,0.00551,WAITING,0,0.818|0.890|0.809|0.608,,inf,
99.002,1,1.10740,0.93880,0.33417,0.00469,WAITING,0,0.813|0.883|0.806|0.610,,inf,
99.092,1,1.10688,0.93807,0.33319,0.00269,WAITING,0,0.820|0.889|0.808|0.596,,inf,
99.180,1,1.10728,0.93630,0.33391,0.00542,WAITING,0,0.816|0.882|0.799|0.602,,inf,
99.274,1,1.10388,0.93002,0.33082,0.02159,WAITING,0,0.813|0.878|0.805|0.609,,inf,
99.441,1,1.09903,0.92059,0.32616,0.03251,WAITING,0,0.825|0.889|0.805|0.603,,inf,
99.547,1,1.09389,0.91456,0.32647,0.02427,WAITING,0,0.822|0.892|0.815|0.613,,inf,
99.676,1,1.08966,0.90935,0.32669,0.02053,WAITING,0,0.826|0.887|0.813|0.606,,inf,
99.855,1,1.08946,0.90706,0.33178,0.00695,WAITING,0,0.811|0.883|0.792|0.598,,inf,
99.950,1,1.08825,0.90687,0.33135,0.00369,WAITING,0,0.812|0.889|0.806|0.603,,inf,
100.027,1,1.08924,0.90481,0.32707,0.00700,WAITING,0,0.829|0.902|0.820|0.616,,inf,
100.171,1,1.09038,0.90673,0.33416,0.00666,WAITING,0,0.810|0.882|0.805|0.598,,inf,
100.273,1,1.09033,0.90760,0.33122,0.00263,WAITING,0,0.819|0.894|0.809|0.604,,inf,
100.369,1,1.09074,0.90717,0.32938,0.00178,WAITING,0,0.822|0.901|0.815|0.605,,inf,
100.459,1,1.08740,0.90372,0.32862,0.01461,WAITING,0,0.820|0.882|0.798|0.595,,inf,
100.631,1,1.08677,0.90097,0.32942,0.00857,WAITING,0,0.821|0.885|0.800|0.602,,inf,
100.696,1,1.08502,0.89865,0.32635,0.00890,WAITING,0,0.827|0.905|0.820|0.617,,inf,
100.806,1,1.08423,0.89831,0.32616,0.00264,WAITING,0,0.824|0.896|0.814|0.604,,inf,
100.908,1,1.08227,0.89780,0.32749,0.00617,WAITING,0,0.815|0.888|0.801|0.608,,inf,
101.067,1,1.08138,0.89802,0.32758,0.00281,WAITING,0,0.813|0.892|0.804|0.607,,inf,
101.149,1,1.08208,0.89759,0.32589,0.00251,WAITING,0,0.820|0.895|0.815|0.601,,inf,
101.241,1,1.08182,0.89861,0.32806,0.00322,WAITING,0,0.819|0.896|0.807|0.602,,inf,
101.394,1,1.08183,0.89958,0.32737,0.00297,WAITING,0,0.815|0.894|0.806|0.600,,inf,
101.500,1,1.08028,0.90122,0.32959,0.00685,WAITING,0,0.809|0.889|0.804|0.606,,inf,
101.562,1,1.08107,0.90386,0.32992,0.00836,WAITING,0,0.812|0.897|0.811|0.609,,inf,
101.701,1,1.08032,0.90320,0.32535,0.00306,WAITING,0,0.826|0.906|0.816|0.606,,inf,
